frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
442,150.796374,92.646374,81.361830,104.765049,0.999636,1.000000
443,150.773034,92.678782,81.369263,104.751053,0.999676,1.000000
444,149.964349,92.131668,81.721755,104.978603,0.999880,1.000000
445,149.687643,91.694930,81.818597,105.152156,0.999734,1.000000
446,149.992009,91.863023,81.699728,105.106270,0.999837,1.000000
447,150.086387,91.940812,81.664756,105.074469,0.999671,1.000000
448,150.062300,91.954390,81.673596,105.067820,0.999667,1.000000
449,150.059019,91.967242,81.671401,105.062086,0.999707,1.000000
450,150.059019,91.967242,81.671401,105.062086,0.999721,1.000000
451,150.066488,91.987569,81.672371,105.054290,0.999718,1.000000
452,150.051889,91.999053,81.673426,105.049174,0.999799,1.000000
453,150.052615,92.020033,81.677810,105.039841,0.999835,1.000000
454,150.052615,92.020033,81.677810,105.039841,0.999835,1.000000
455,150.052615,92.020033,81.677810,105.039841,0.999835,1.000000
456,150.054412,92.030025,81.678030,105.033937,0.999838,1.000000
457,150.032441,92.037802,81.683241,105.029383,0.999856,1.000000
458,150.047652,92.047796,81.677275,105.026168,0.999863,1.000000
459,150.034805,92.059810,81.683622,105.021742,0.999878,1.000000
460,150.044593,92.063153,81.679859,105.018437,0.999899,1.000000
461,150.044593,92.063153,81.679859,105.018437,0.999899,1.000000
462,150.050803,92.068429,81.678631,105.015138,0.999901,1.000000
463,150.050803,92.068429,81.678631,105.015138,0.999913,1.000000
464,150.034740,92.058552,81.687800,105.016168,0.999908,1.000000
465,150.061380,92.093505,81.677725,105.004835,0.999765,1.000000
466,150.061650,92.104985,81.682066,104.999015,0.999769,1.000000
467,150.075519,92.134637,81.676830,104.988338,0.999810,1.000000
468,150.072619,92.148365,81.678507,104.982247,0.999818,1.000000
469,150.080449,92.153242,81.676309,104.978665,0.999827,1.000000
470,150.090940,92.155748,81.671764,104.975691,0.999824,1.000000
471,150.096703,92.162060,81.670959,104.972190,0.999830,1.000000
472,150.096703,92.162060,81.670959,104.972190,0.999834,1.000000
473,150.096703,92.162060,81.670959,104.972190,0.999843,1.000000
474,150.101142,92.171508,81.671204,104.968225,0.999651,1.000000
475,150.091239,92.193021,81.674510,104.963524,0.999563,1.000000
476,150.108175,92.148014,81.668083,104.976871,0.999796,1.000000
477,150.126734,92.136840,81.656241,104.982609,0.999776,1.000000
478,150.137446,92.135279,81.653006,104.984844,0.999767,1.000000
479,150.149173,92.111082,81.649500,104.992050,0.999736,1.000000
480,150.168075,92.106850,81.637926,104.992720,0.999722,1.000000
481,150.193051,92.106927,81.622939,104.992957,0.999901,1.000000
482,150.176686,92.107823,81.636953,104.991165,0.999685,1.000000
483,150.196460,92.116031,81.623316,104.988871,0.999881,1.000000
484,150.209787,92.121727,81.617814,104.986530,0.999877,1.000000
485,150.228607,92.124802,81.606871,104.985842,0.999875,1.000000
486,150.224183,92.115218,81.606629,104.989794,0.999868,1.000000
487,150.224183,92.115218,81.606629,104.989794,0.999875,1.000000
488,150.277042,92.115378,81.591941,104.995819,0.999875,1.000000
489,150.281011,92.113700,81.586127,104.997747,0.999873,1.000000
490,150.299680,92.113347,81.580350,104.996655,0.999877,1.000000
491,150.299680,92.113347,81.580350,104.996655,0.999873,1.000000
492,150.389007,92.118436,81.535735,104.984365,0.999864,1.000000
493,150.406090,92.110868,81.524587,104.984824,0.999860,1.000000
494,150.411558,92.105837,81.520777,104.987796,0.999866,1.000000
495,150.417600,92.100749,81.516584,104.990732,0.999871,1.000000
496,150.429998,92.114077,81.514592,104.983561,0.999878,1.000000
497,150.429998,92.114077,81.514592,104.983561,0.999880,1.000000
498,150.439685,92.116161,81.511135,104.984338,0.999870,1.000000
499,150.445444,92.123088,81.510447,104.980757,0.999873,1.000000
500,150.443219,92.141080,81.511253,104.970526,0.999883,1.000000
501,150.468664,92.115819,81.493209,104.982025,0.999852,1.000000
502,150.473121,92.125338,81.493370,104.978151,0.999850,1.000000
503,150.473121,92.125338,81.493370,104.978151,0.999848,1.000000
504,150.473121,92.125338,81.493370,104.978151,0.999849,1.000000
505,150.473121,92.125338,81.493370,104.978151,0.999849,1.000000
506,150.014400,91.862180,81.696742,105.080724,0.999509,1.000000
507,149.364567,91.198446,81.961470,105.364237,0.999709,1.000000
508,149.566138,91.133054,81.869628,105.390810,0.999610,1.000000
509,149.645526,91.262367,81.838722,105.336470,0.999662,1.000000
510,149.641086,91.273938,81.842113,105.333905,0.999720,1.000000
511,149.616521,91.310919,81.853938,105.319068,0.999448,1.000000
512,149.638948,91.308025,81.842137,105.319489,0.999444,1.000000
513,149.632696,91.302872,81.843443,105.322642,0.999452,1.000000
514,149.644775,91.314201,81.841269,105.316149,0.999446,1.000000
515,149.642102,91.324068,81.842853,105.309970,0.999478,1.000000
516,149.642871,91.334768,81.843683,105.306587,0.999494,1.000000
517,149.657483,91.349564,81.839576,105.299308,0.999566,1.000000
518,149.643664,91.352888,81.844849,105.300183,0.999608,1.000000
519,149.643038,91.363682,81.845845,105.296992,0.999545,1.000000
520,149.639605,91.359982,81.850326,105.299812,0.999624,1.000000
521,149.626343,91.403826,81.860001,105.286264,0.999648,1.000000
522,149.608819,91.404931,81.866588,105.283604,0.999653,1.000000
523,149.621615,91.407732,81.864610,105.282052,0.999652,1.000000
524,149.616374,91.423210,81.866936,105.276280,0.999654,1.000000
525,149.623771,91.418223,81.865329,105.278439,0.999677,1.000000
526,149.679770,91.441981,81.839513,105.265757,0.999666,1.000000
527,149.717176,91.463584,81.823244,105.256012,0.999671,1.000000
528,149.725023,91.468339,81.820992,105.252590,0.999618,1.000000
529,149.722437,91.478254,81.822455,105.246368,0.999679,1.000000
530,149.723717,91.488689,81.820453,105.243347,0.999718,1.000000
531,149.717489,91.493675,81.824738,105.240510,0.999759,1.000000
532,149.720071,91.483766,81.823276,105.246739,0.999677,1.000000
533,149.717489,91.493675,81.824738,105.240510,0.999762,1.000000
534,149.725056,91.508346,81.818684,105.238629,0.999651,1.000000
535,149.727869,91.513389,81.816123,105.236690,0.999769,1.000000
536,149.737838,91.548591,81.817628,105.219496,0.999653,1.000000
537,149.733385,91.573448,81.820243,105.210981,0.999692,1.000000
538,149.783123,91.574251,81.793057,105.206914,0.999769,1.000000
539,149.768164,91.583632,81.803101,105.199501,0.999834,1.000000
540,149.762566,91.589214,81.804240,105.197562,0.999826,1.000000
541,149.782609,91.610091,81.797800,105.184132,0.999870,1.000000
542,149.752981,91.639506,81.814109,105.167726,0.999875,1.000000
543,149.746994,91.667259,81.815397,105.157444,0.999633,1.000000
544,149.747556,91.709894,81.816219,105.143020,0.999542,1.000000
545,149.712200,91.719426,81.831737,105.142106,0.999660,1.000000
546,149.802741,91.771328,81.798672,105.116230,0.999429,1.000000
547,149.821181,91.737767,81.786440,105.134907,0.999305,1.000000
548,149.829409,91.733383,81.784632,105.137101,0.999419,1.000000
549,149.829409,91.733383,81.784632,105.137101,0.999422,1.000000
550,149.825002,91.741290,81.779024,105.134208,0.999499,1.000000
551,149.824383,91.757637,81.780342,105.128292,0.999519,1.000000
552,149.824383,91.757637,81.780342,105.128292,0.999537,1.000000
553,149.825938,91.770201,81.784255,105.122314,0.999363,1.000000
554,149.852313,91.760775,81.767793,105.125572,0.999384,1.000000
555,149.861971,91.757908,81.761770,105.126273,0.999385,1.000000
556,149.861971,91.757908,81.761770,105.126273,0.999393,1.000000
557,149.861971,91.757908,81.761770,105.126273,0.999389,1.000000
558,149.861971,91.757908,81.761770,105.126273,0.999403,1.000000
559,149.861971,91.757908,81.761770,105.126273,0.999401,1.000000
560,149.861971,91.757908,81.761770,105.126273,0.999389,1.000000
561,149.861971,91.757908,81.761770,105.126273,0.999395,1.000000
562,149.882348,91.741443,81.757461,105.132668,0.999525,1.000000
563,149.892257,91.738940,81.754750,105.134943,0.999516,1.000000
564,149.901049,91.735045,81.752700,105.137189,0.999506,1.000000
565,149.906496,91.728790,81.751602,105.139146,0.999511,1.000000
566,149.946010,91.749916,81.730973,105.136527,0.999540,1.000000
567,149.954420,91.764130,81.726608,105.130601,0.999535,1.000000
568,149.970540,91.788124,81.715067,105.120929,0.999534,1.000000
569,149.990416,91.791507,81.706793,105.123323,0.999554,1.000000
570,149.999134,91.807357,81.702824,105.118380,0.999530,1.000000
571,150.006060,91.812574,81.698487,105.117484,0.999498,1.000000
572,149.969786,91.851535,81.721558,105.094606,0.999456,1.000000
573,149.996056,91.860653,81.709264,105.095551,0.999534,1.000000
574,149.996056,91.860653,81.709264,105.095551,0.999484,1.000000
575,149.996056,91.860653,81.709264,105.095551,0.999447,1.000000
576,150.023688,91.860284,81.699459,105.099712,0.999399,1.000000
577,150.050225,91.863107,81.688299,105.100155,0.999385,1.000000
578,150.046364,91.892226,81.688179,105.088113,0.999368,1.000000
579,150.034363,91.901378,81.693605,105.083955,0.999340,1.000000
580,150.004091,91.913329,81.711307,105.085210,0.999348,1.000000
581,150.006708,91.950992,81.710551,105.069576,0.999384,1.000000
582,150.004787,91.940540,81.712818,105.075394,0.999394,1.000000
583,150.015554,91.940666,81.709152,105.077362,0.999373,1.000000
584,150.060037,91.954680,81.685312,105.072433,0.999358,1.000000
585,150.067630,91.959692,81.680832,105.071937,0.999339,1.000000
586,150.065104,91.969642,81.682159,105.065456,0.999262,1.000000
587,150.107130,91.932670,81.663395,105.079922,0.999620,1.000000
588,150.115628,91.917490,81.661135,105.084218,0.999575,1.000000
589,150.120380,91.925930,81.657222,105.080608,0.999568,1.000000
590,150.139685,91.937339,81.647079,105.078678,0.999585,1.000000
591,150.176109,91.966371,81.626981,105.074030,0.999594,1.000000
592,150.203903,91.963397,81.617443,105.079425,0.999596,1.000000
593,150.211229,91.968677,81.612949,105.078717,0.999605,1.000000
594,150.210118,92.000223,81.611590,105.059367,0.999564,1.000000
595,150.213232,92.043271,81.606099,105.033807,0.999570,1.000000
596,150.221036,92.037325,81.602590,105.040055,0.999561,1.000000
597,150.216395,92.052092,81.600810,105.030668,0.999549,1.000000
598,150.231896,92.056195,81.597749,105.029413,0.999547,1.000000
599,150.231896,92.056195,81.597749,105.029413,0.999558,1.000000
600,150.249264,92.079710,81.585815,105.020213,0.999562,1.000000
601,150.249264,92.079710,81.585815,105.020213,0.999562,1.000000
602,150.254457,92.049603,81.582574,105.028310,0.999548,1.000000
603,150.241180,92.128160,81.595187,105.000130,0.999313,1.000000
604,150.245421,92.066078,81.588787,105.017672,0.999551,1.000000
605,150.245421,92.066078,81.588787,105.017672,0.999550,1.000000
606,150.267368,92.186110,81.581630,104.982020,0.999350,1.000000
607,150.298315,92.206016,81.565480,104.974189,0.999356,1.000000
608,150.342096,92.262604,81.553415,104.951040,0.999585,1.000000
609,150.370247,92.288743,81.546854,104.936124,0.999589,1.000000
610,150.418567,92.306221,81.523360,104.922604,0.999624,1.000000
611,150.451883,92.331572,81.510220,104.905994,0.999627,1.000000
612,150.473569,92.347146,81.501069,104.897811,0.999632,1.000000
613,150.467797,92.341137,81.505102,104.899548,0.999643,1.000000
614,150.472184,92.366078,81.503003,104.891947,0.999405,1.000000
615,150.463108,92.380255,81.509345,104.888180,0.999494,1.000000
616,150.468847,92.386266,81.505305,104.886471,0.999598,1.000000
617,150.460780,92.397551,81.511244,104.882542,0.999712,1.000000
618,150.457146,92.411400,81.509694,104.875858,0.999677,1.000000
619,150.470621,92.425318,81.500190,104.871453,0.999544,1.000000
620,150.447802,92.416963,81.517971,104.874667,0.999575,1.000000
621,150.446408,92.405260,81.530267,104.875500,0.999694,1.000000
622,150.332126,92.323561,81.561857,104.913346,0.999566,1.000000
623,150.175201,91.917918,81.639915,105.091345,0.999352,1.000000
624,149.947654,91.278292,81.723521,105.418500,0.994228,1.000000
625,149.483595,91.574813,81.883510,105.137155,0.997596,1.000000
626,148.544493,92.236644,82.285510,104.750567,0.996256,1.000000
627,nan,nan,nan,nan,nan,nan
628,nan,nan,nan,nan,nan,nan
629,nan,nan,nan,nan,nan,nan
630,nan,nan,nan,nan,nan,nan
631,nan,nan,nan,nan,nan,nan
632,nan,nan,nan,nan,nan,nan
633,nan,nan,nan,nan,nan,nan
634,nan,nan,nan,nan,nan,nan
635,nan,nan,nan,nan,nan,nan
636,nan,nan,nan,nan,nan,nan
637,nan,nan,nan,nan,nan,nan
638,nan,nan,nan,nan,nan,nan
639,nan,nan,nan,nan,nan,nan
640,nan,nan,nan,nan,nan,nan
641,153.168905,100.075761,80.300223,101.630139,0.934915,1.000000
642,152.786614,93.259776,80.221883,104.793434,0.993116,1.000000
643,148.383605,89.583922,82.430451,105.949892,0.987716,1.000000
644,150.250881,90.253615,81.503641,105.817252,0.994332,1.000000
645,150.529711,90.063618,81.335216,105.939572,0.996679,1.000000
646,150.491088,90.262391,81.434369,105.862884,0.993122,1.000000
647,150.523176,91.123505,81.455070,105.407954,0.998362,1.000000
648,150.686126,91.097849,81.412831,105.484975,0.997453,1.000000
649,150.775403,91.804628,81.330194,105.152764,0.998885,1.000000
650,150.197539,92.051885,81.602044,105.023512,0.999115,1.000000
651,147.774404,91.827283,82.651682,105.062654,0.998801,1.000000
652,146.723220,91.553819,83.095345,105.159717,0.999143,1.000000
653,147.425876,91.975228,82.805329,105.006407,0.999498,1.000000
654,147.640789,92.435374,82.726038,104.794295,0.999352,1.000000
655,147.647583,92.658871,82.728795,104.706176,0.999581,1.000000
656,147.721233,92.891799,82.700223,104.598962,0.999738,1.000000
657,147.713927,92.917903,82.704476,104.583101,0.999776,1.000000
658,147.716339,92.947704,82.701033,104.583669,0.999860,1.000000
659,147.749103,93.085042,82.691895,104.516694,0.999678,1.000000
660,147.726708,93.117593,82.700121,104.503263,0.999750,1.000000
661,147.709097,93.113905,82.708772,104.509705,0.999826,1.000000
662,147.715875,93.119127,82.704399,104.508820,0.999844,1.000000
663,147.706458,93.115551,82.707807,104.512392,0.999825,1.000000
664,147.698493,93.129790,82.710666,104.505168,0.999829,1.000000
665,147.692859,93.123582,82.714829,104.507061,0.999829,1.000000
666,147.684346,93.118837,82.719687,104.507131,0.999822,1.000000
667,147.684902,93.158619,82.719144,104.494961,0.999624,1.000000
668,147.684398,93.158791,82.724987,104.491253,0.999680,1.000000
669,147.649954,93.178597,82.737766,104.483623,0.999497,1.000000
670,147.674594,93.214332,82.732431,104.463496,0.999481,1.000000
671,147.700532,93.229991,82.718478,104.460807,0.999532,1.000000
672,148.499467,93.154885,82.365301,104.509411,0.999717,1.000000
673,150.353433,92.845091,81.559893,104.683669,0.999822,1.000000
674,150.324911,92.813154,81.575080,104.686849,0.999706,1.000000
675,150.144901,92.803651,81.652244,104.678101,0.999886,1.000000
676,150.161385,92.827238,81.644235,104.670431,0.999916,1.000000
677,150.161385,92.827238,81.644235,104.670431,0.999923,1.000000
678,150.180618,92.846839,81.631294,104.664741,0.999922,1.000000
679,150.179369,92.856047,81.632439,104.662108,0.999936,1.000000
680,150.215027,92.862663,81.621549,104.659705,0.999893,1.000000
681,150.216276,92.879308,81.618215,104.648858,0.999860,1.000000
682,150.267954,92.891923,81.603365,104.651396,0.999803,1.000000
683,150.286328,92.917592,81.592929,104.640438,0.999774,1.000000
684,150.260232,92.884731,81.609500,104.657689,0.999868,1.000000
685,150.330054,92.856656,81.588293,104.677358,0.999788,1.000000
686,150.378859,92.913136,81.560601,104.652320,0.999717,1.000000
687,150.347534,92.884712,81.572392,104.667631,0.999635,1.000000
688,150.373461,92.928756,81.560236,104.643109,0.999452,1.000000
689,150.408352,92.956614,81.551428,104.638890,0.999405,1.000000
690,150.425216,92.958588,81.528096,104.619442,0.999779,1.000000
691,150.495373,92.947515,81.501581,104.630262,0.999837,1.000000
692,150.508742,92.968197,81.495026,104.627417,0.999665,1.000000
693,150.579919,92.931975,81.472249,104.651587,0.999828,1.000000
694,150.583117,92.937192,81.473824,104.663533,0.999748,1.000000
695,150.551118,92.938640,81.489897,104.657563,0.999670,1.000000
696,150.565562,92.909090,81.479923,104.669869,0.999728,1.000000
697,150.608003,92.901098,81.462167,104.684785,0.999825,1.000000
698,150.595717,92.913950,81.467697,104.679827,0.999702,1.000000
699,150.631416,92.896927,81.455970,104.688362,0.999423,1.000000
700,150.618097,92.886720,81.450163,104.685739,0.999767,1.000000
701,150.634292,92.890346,81.437730,104.678425,0.999817,1.000000
702,150.661944,92.901483,81.429039,104.681491,0.999770,1.000000
703,150.681271,92.880608,81.417822,104.685440,0.999739,1.000000
704,150.664180,92.935674,81.425670,104.656503,0.999709,1.000000
705,150.701693,92.928271,81.407518,104.656640,0.999901,1.000000
706,150.704617,92.932957,81.404170,104.655512,0.999939,1.000000
707,150.734507,92.955661,81.390357,104.650911,0.999925,1.000000
708,150.753847,92.935301,81.386039,104.658087,0.999922,1.000000
709,150.705360,92.910203,81.408508,104.669505,0.999902,1.000000
710,150.685659,92.960550,81.420716,104.642674,0.999905,1.000000
711,150.670950,92.959434,81.424181,104.642855,0.999907,1.000000
712,150.698313,92.971829,81.411622,104.641397,0.999881,1.000000
713,150.704411,92.980377,81.409554,104.641806,0.999860,1.000000
714,150.720871,92.996732,81.398302,104.648335,0.999749,1.000000
715,150.709409,92.994832,81.403652,104.651060,0.999746,1.000000
716,150.704965,92.984705,81.403348,104.655233,0.999726,1.000000
717,150.701813,92.951037,81.403997,104.670350,0.999680,1.000000
718,150.701813,92.951037,81.403997,104.670350,0.999631,1.000000
719,150.728066,92.939157,81.393271,104.676412,0.999534,1.000000
720,150.745431,92.940861,81.386965,104.682161,0.999352,1.000000
721,150.758140,92.947698,81.378652,104.677890,0.999309,1.000000
